Array,Site_Name,Survey_Days,Latitude,Longitude,Time_Zone,Year,Humans_Per_Camera,Humans_Per_Camera_Per_Day
Gettysburg,PA_Forest_Gettysburg_College_21_03 09/13/2021,50,39.81574,-77.21717,America/New_York,2021,6,0.12
URI,RI_Forest_NorthWoods_21_dep012 09/03/2021,48,41.49223,-71.52168,America/New_York,2021,2,0.0416666666666667
Lonsinger,OK_Forest_Lonsinger_21_dep_14,45,34.80552,-98.77744,America/Chicago,2021,2,0.0444444444444444
Gettysburg,PA_Forest_Gettysburg_College_21_04 09/13/2021,50,39.817795,-77.219791,America/New_York,2021,2,0.04
URI,RI_Forest_NorthWoods_21_dep014 09/03/2021,48,41.49539,-71.5205,America/New_York,2021,1,0.0208333333333333
GeneHowe,TX_Grassland_GeneHowe_21_dep01_loc03 10/21/2021,7,35.93592,-100.26761,America/Chicago,2021,0,0
GeneHowe,TX_Grassland_GeneHowe_21_dep01_loc04 10/21/2021,7,35.92725,-100.23311,America/Chicago,2021,0,0
GeneHowe,TX_Grassland_GeneHowe_21_dep01_loc05 10/21/2021,7,35.92775,-100.24181,America/Chicago,2021,0,0
GeneHowe,TX_Grassland_GeneHowe_21_dep01_loc06 10/21/2021,7,35.90649,-100.30776,America/Chicago,2021,0,0
GeneHowe,TX_Grassland_GeneHowe_21_dep01_loc07 10/21/2021,7,35.89604,-100.25702,America/Chicago,2021,0,0
GeneHowe,TX_Grassland_GeneHowe_21_dep02_loc08 10/21/2021,7,35.90307,-100.29085,America/Chicago,2021,0,0
GeneHowe,TX_Grassland_GeneHowe_21_dep01_loc09 10/21/2021,7,35.91041,-100.29867,America/Chicago,2021,0,0
GeneHowe,TX_Grassland_GeneHowe_21_dep01_loc10 10/21/2021,7,35.92256,-100.31926,America/Chicago,2021,0,0
HustonBrumbaugh,OH_Forest_Huston-Brumbaugh Nature Center_21_loc_13 09/30/2021,32,40.82119,-81.08385,America/New_York,2021,3,0.09375
ARNWR,NC_Wetland_ARNWR_21_dep_16,36,35.8648507,-75.96551713,America/New_York,2021,159,4.41666666666667
ARNWR,NC_Wetland_ARNWR_21_dep_11,36,35.84238362,-75.82994445,America/New_York,2021,242,6.72222222222222
ARNWR,NC_Wetland_ARNWR_21_dep_12,36,35.85416792,-75.84136316,America/New_York,2021,237,6.58333333333333
ARNWR,NC_Wetland_ARNWR_21_dep_8,36,35.80873258,-75.85589911,America/New_York,2021,120,3.33333333333333
ARNWR,NC_Wetland_ARNWR_21_dep_10,36,35.77770015,-75.82137934,America/New_York,2021,98,2.72222222222222
ARNWR,NC_Wetland_ARNWR_21_dep_13,36,35.86550132,-75.91550241,America/New_York,2021,238,6.61111111111111
ARNWR,NC_Wetland_ARNWR_21_dep_9,36,35.79156166,-75.87258708,America/New_York,2021,18,0.5
ARNWR,NC_Wetland_ARNWR_21_dep_2,14,35.81900574,-75.95015517,America/New_York,2021,6,0.428571428571429
ARNWR,NC_Wetland_ARNWR_21_dep_4,25,35.771048,-75.89102,America/New_York,2021,21,0.84
Freeman,TX_Grassland_Freeman_Center_loc8 09/07/2021,49,29.924916670000002,-97.993,America/Chicago,2021,7,0.142857142857143
Freeman,TX_Grassland_Freeman_Center_loc6 09/07/2021,49,29.92883333,-97.99288889,America/Chicago,2021,11,0.224489795918367
Freeman,TX_Grassland_Freeman_Center_loc7,41,29.92755556,-97.992,America/Chicago,2021,8,0.195121951219512
Freeman,TX_Grassland_Freeman_Center_loc9_correct 09/07/2021,49,29.92316667,-97.99344444,America/Chicago,2021,9,0.183673469387755
Freeman,TX_Grassland_Freeman_Center_loc14 09/09/2021,49,29.94508333,-97.99972222,America/Chicago,2021,11,0.224489795918367
Freeman,TX_Grassland_Freeman_Center_loc12 09/14/2021,44,29.9425,-98.00355556,America/Chicago,2021,14,0.318181818181818
SLC,UT_Urban_SLC_21_dep_03,63,40.64153,-111.92131,America/Denver,2021,21,0.333333333333333
JamesCollins,OK_Forest_JamesCollins_21_dep_03,30,35.00831,-95.51904,America/Chicago,2021,1,0.0333333333333333
SLC,UT_Urban_SLC_21_dep_04,53,40.62304,-111.92278,America/Denver,2021,7,0.132075471698113
SLC,UT_Urban_SLC_21_dep_05,49,40.59659,-111.91725,America/Denver,2021,3,0.0612244897959184
HustonBrumbaugh,OH_Forest_Huston-Brumbaugh Nature Center_21_loc_12 09/30/2021,32,40.82344,-81.08507,America/New_York,2021,2,0.0625
SLC,UT_Urban_SLC_21_dep_06,53,40.59299,-111.91278,America/Denver,2021,7,0.132075471698113
Farris,NC_Forest_Grassland_Farris_21_dep_01,41,36.13692,-81.827299,America/New_York,2021,5,0.121951219512195
Gettysburg,PA_Forest_Gettysburg_21_05 09/13/2021,50,39.81762,-77.21686,America/New_York,2021,4,0.08
Carrizo,"CA_Grassland_Carrizo_21_dep_07, CA_Grassland_Carrizo_21_loc_07 09/03/2021",28,35.401006,-120.013967,America/Los_Angeles,2021,3,0.107142857142857
Nemes,MD_Anthropogenic_Forest_Nemes_21_dep_09,50,39.58764796,-79.14140202,America/New_York,2021,0,0
Lonsinger,OK_Forest_Lonsinger_21_dep_15,45,34.79111,-98.76238,America/Chicago,2021,2,0.0444444444444444
BridgewaterStateUniversity,MA_Forest_BridgewaterState_21_VernalPool 08/30/2021,65,41.98416,-70.9605,America/New_York,2021,2,0.0307692307692308
Farris,NC_Forest_Grassland_Farris_21_dep_13,41,36.14132,-81.819395,America/New_York,2021,3,0.0731707317073171
Carrizo,"CA_Grassland_Carrizo_21_dep_08, CA_Grassland_Carrizo_21_loc_08 09/03/2021",28,35.393587,-120.013977,America/Los_Angeles,2021,3,0.107142857142857
Carrizo,"CA_Grassland_Carrizo_21_dep_09, CA_Grassland_Carrizo_21_loc_09 09/03/2021",28,35.384439,-120.010411,America/Los_Angeles,2021,1,0.0357142857142857
Freeman,TX_Grassland_Freeman_Center_loc13 09/09/2021,49,29.94425,-98.00163889,America/Chicago,2021,4,0.0816326530612245
Carrizo,"CA_Grassland_Carrizo_21_dep_11, CA_Grassland_Carrizo_21_loc_11 09/03/2021",28,35.337082,-120.05852,America/Los_Angeles,2021,4,0.142857142857143
Herrera,DC_TuckerComCenter 10/08/2021,37,38.78396526,-76.98255258,America/New_York,2021,4,0.108108108108108
Herrera,DC_CricketGrounds 10/08/2021,28,38.81452216,-76.9871888,America/New_York,2021,1,0.0357142857142857
Herrera,DC_WalkerMillsPark 10/08/2021,37,38.87236197,-76.86755316,America/New_York,2021,2,0.0540540540540541
Carrizo,"CA_Grassland_Carrizo_21_dep_10, CA_Grassland_Carrizo_21_loc_10 09/03/2021",28,35.356755,-120.009423,America/Los_Angeles,2021,10,0.357142857142857
ARNWR,NC_Wetland_ARNWR_21_dep_23,36,35.80268228,-75.88577354,America/New_York,2021,2,0.0555555555555556
ARNWR,NC_Wetland_ARNWR_21_dep_3,21,35.80055681,-75.94643293,America/New_York,2021,3,0.142857142857143
MtGlum,NC_for_mtglum_15 09/19/2021,55,35.502176,-82.301047,America/New_York,2021,2,0.0363636363636364
RiverTrail,MT_Forest_RiverTrail_21_dep_04,63,48.409452,-114.464178,America/Denver,2021,6,0.0952380952380952
RiverTrail,MT_Forest_RiverTrail_21_dep_05,31,48.407869,-114.465764,America/Denver,2021,1,0.032258064516129
MtGlum,NC_mtglum_13 09/19/2021,20,35.505764,-82.307834,America/New_York,2021,1,0.05
Carrizo,"CA_Grassland_Carrizo_21_dep_12, CA_Grassland_Carrizo_21_loc_12 09/03/2021",28,35.337186,-120.069772,America/Los_Angeles,2021,1,0.0357142857142857
Ellington,FL_RCREC_002 09/08/2021,58,27.40721,-81.94664,America/New_York,2021,12,0.206896551724138
Schenck,NC_Forest_Schenck_21_dep_21,44,35.821267,-78.724807,America/New_York,2021,2,0.0454545454545455
Farris,NC_Forest_Grassland_Farris_21_dep_10,51,36.13855,-81.82582,America/New_York,2021,5,0.0980392156862745
HustonBrumbaugh,OH_Forest_Huston-Brumbaugh Nature Center_21_loc_11 09/30/2021,9,40.82537,-81.08665,America/New_York,2021,1,0.111111111111111
G3Ranch,OH_Forest_G_Cubed_Ranch_21_02 09/03/2021,43,40.009773,-81.114822,America/New_York,2021,3,0.0697674418604651
CaesarKleberg,TX_Forest_Lombardi_21_9 08/29/2021,57,26.32064,-97.50436,America/Chicago,2021,3,0.0526315789473684
Carrizo,"CA_Grassland_Carrizo_21_dep_15, CA_Grassland_Carrizo_21_loc_15 09/03/2021",28,35.408436,-120.050862,America/Los_Angeles,2021,2,0.0714285714285714
CaesarKleberg,TX_Forest_Lombardi_21_8 09/01/2021,54,26.32256,-97.50706,America/Chicago,2021,0,0
CaesarKleberg,TX_Forest_Lombardi_21_2,56,26.31715,-97.52324,America/Chicago,2021,3,0.0535714285714286
CaesarKleberg,TX_Forest_Lombardi_21_10 09/01/2021,54,26.31657,-97.50641,America/Chicago,2021,4,0.0740740740740741
G3Ranch,OH_Forest_G_Cubed_Ranch_21_03 09/03/2021,43,40.013423,-81.11781,America/New_York,2021,3,0.0697674418604651
NYC,NY_Anthropogenic_NYC_21_loc04_dep1_09/08/2021,49,40.90689,-73.892623,America/New_York,2021,0,0
NYC,NY_Anthropogenic_NYC_21_loc06_dep1 09/10/2021,47,40.899037,-73.876246,America/New_York,2021,24,0.51063829787234
NYC,NY_Anthropogenic_NYC_21_loc07_dep1 9/10/2021,47,40.891618,-73.880862,America/New_York,2021,10,0.212765957446809
Farris,NC_Forest_Grassland_Farris_21_dep_11,41,36.13893,-81.8236,America/New_York,2021,15,0.365853658536585
Gettysburg,PA_Forest_Gettysburg_College_21_07 09/13/2021,50,39.8198,-77.22027,America/New_York,2021,3,0.06
NYC,NY_Anthropogenic_NYC_21_loc10 09/10/2021,47,40.877983,-73.791384,America/New_York,2021,5,0.106382978723404
Syracuse,NY_Urban_Forest_Syracuse_21_loc_08_dep_01_HWS056,42,43.01614,-76.16967,America/New_York,2021,5,0.119047619047619
Syracuse,NY_Urban_Forest_Syracuse_21_loc_09_dep_01_HWS-007,22,43.0389,-76.18367,America/New_York,2021,3,0.136363636363636
TON,IL_Forest_TON_21_dep_23,35,37.62068094,-89.15914331,America/Chicago,2021,3,0.0857142857142857
TON,IL_Forest_TON_21_loc_29 08/17/2021,66,37.6112572,-89.18152716,America/Chicago,2021,2,0.0303030303030303
Selman,OK_Prairie_Selman_21_dep_06,28,36.681736,-99.280814,America/Chicago,2021,1,0.0357142857142857
MtGlum,NC_for_mtglum_6 09/19/2021,55,35.503984,-82.303598,America/New_York,2021,6,0.109090909090909
UpperPeninsula2,MI_Forest_Upper_Peninsula_2_21_17,74,46.26158,-88.3508,America/Menominee,2021,4,0.0540540540540541
BridgewaterStateUniversity,MA_Forest_BridgewaterState_21_PlotV 08/30/2021,65,41.98831,-70.95673,America/New_York,2021,23,0.353846153846154
BridgewaterStateUniversity,MA_Forest_BridgewaterState_21_GHRoad 08/30/2021,65,41.98919,-70.95881,America/New_York,2021,7,0.107692307692308
BridgewaterStateUniversity,MA_Forest_BridgewaterState_21_SkeeterMill 08/30/2021,65,41.985,-70.95688,America/New_York,2021,2,0.0307692307692308
ARNWR,NC_Wetland_ARNWR_21_dep_21,36,35.80215487,-75.94350262,America/New_York,2021,8,0.222222222222222
CaesarKleberg,TX_Forest_Lombardi_21_13 09/01/2021,56,26.31757,-97.51484,America/Chicago,2021,2,0.0357142857142857
CaesarKleberg,TX_Forest_Lombardi_21_12 09/01/2021,56,26.31745,-97.51062,America/Chicago,2021,6,0.107142857142857
CaesarKleberg,TX_Forest_Lombardi_21_6,56,26.32581,-97.51091,America/Chicago,2021,2,0.0357142857142857
CaesarKleberg,TX_Forest_Lombardi_21_11 09/01/2021,56,26.31501,-97.50771,America/Chicago,2021,6,0.107142857142857
CaesarKleberg,TX_Forest_Lombardi_21_7 08/29/2021,56,26.32453,-97.50885,America/Chicago,2021,1,0.0178571428571429
G3Ranch,OH_Forest_G_Cubed_Ranch_21_04 09/03/2021,43,40.012293,-81.114708,America/New_York,2021,3,0.0697674418604651
Whitewater,WI_Forest_Whitewater_21_dep_08,48,42.85358,-88.74347,America/Chicago,2021,3,0.0625
Whitewater,WI_Forest_Whitewater_21_dep_04,43,42.84836,-88.74329,America/Chicago,2021,570,13.2558139534884
Whitewater,WI_Forest_Whitewater_21_dep_06,47,42.84629,-88.74286,America/Chicago,2021,1225,26.063829787234
Whitewater,WI_Forest_Whitewater_21_dep_05,52,42.851828,-88.743439,America/Chicago,2021,11,0.211538461538462
Whitewater,WI_Forest_Whitewater_21_dep_09,43,42.85,-88.7483,America/Chicago,2021,889,20.6744186046512
Whitewater,WI_Forest_Whitewater_21_dep_02,48,42.84999,-88.74338,America/Chicago,2021,1072,22.3333333333333
Whitewater,WI_Forest_Whitewater_21_dep_07,44,42.850438,-88.746073,America/Chicago,2021,2,0.0454545454545455
Whitewater,WI_Forest_Whitewater_21_dep_01,44,42.8483,-88.74584,America/Chicago,2021,315,7.15909090909091
RiverTrail,MT_Forest_RiverTrail_21_dep_09,44,48.410674,-114.456998,America/Denver,2021,4,0.0909090909090909
RiverTrail,MT_Forest_RiverTrail_21_dep_07,66,48.410717,-114.465854,America/Denver,2021,2,0.0303030303030303
URI,RI_Forest_NorthWoods_21_dep013 09/03/2021,48,41.49315,-71.521,America/New_York,2021,1,0.0208333333333333
URI,RI_Forest_NorthWoods_21_dep015 09/03/2021,51,41.49762,-71.51973,America/New_York,2021,2,0.0392156862745098
G3Ranch,OH_Forest_G_Cubed_Ranch_21_05 09/03/2021,43,40.016742,-81.120115,America/New_York,2021,3,0.0697674418604651
SCBI,VA_Forest_SCBI_dep_21,16,38.89318,-78.13783,America/New_York,2021,1,0.0625
ScenicHudson,NY_Forest_Wolf_21_dep1_SHRC003,33,41.837196,-73.989418,America/New_York,2021,2,0.0606060606060606
ScenicHudson,NY_Forest_Wolf_21_dep1_SHRC008,33,41.839505,-73.991187,America/New_York,2021,4,0.121212121212121
HustonBrumbaugh,OH_Forest_Huston-Brumbaugh Nature Center_21_loc_06 09/30/2021,32,40.82036,-81.08981,America/New_York,2021,2,0.0625
SCBI,Va_Forest_SCBI_dep_20,19,38.89625,-78.13962,America/New_York,2021,4,0.210526315789474
ScenicHudson,NY_Forest_Wolf_21_dep1_SHRC0012,30,41.838817,-74.001143,America/New_York,2021,2,0.0666666666666667
ScenicHudson,NY_Forest_Wolf_21_dep1_SHRC004,32,41.833905,-74.002981,America/New_York,2021,3,0.09375
SCBI,VA_Forest_SCBI_dep_19,7,38.89097,-78.15299,America/New_York,2021,1,0.142857142857143
ScenicHudson,NY_Forest_Wolf_21_dep1_SHRC005,32,41.838488,-74.00746,America/New_York,2021,4,0.125
ScenicHudson,NY_Forest_Wolf_21_dep1_SHRC0010,33,41.844846,-74.000534,America/New_York,2021,3,0.0909090909090909
Gettysburg,PA_Forest_Gettysburg_College_21_08 09/13/2021,50,39.82042,-77.21637,America/New_York,2021,1,0.02
SoEights,SC_Forest_SoEights_21_dep_01,62,34.80782,-80.15391,America/New_York,2021,27,0.435483870967742
ARNWR,NC_Wetland_ARNWR_21_dep_1,36,35.78809091,-75.91407893,America/New_York,2021,4,0.111111111111111
Lincoln,Nebraska_Grassland_Lincoln_Yankee_Hill_WMA 10/13/2021,25,40.730994,-96.781522,America/Chicago,2021,5,0.2
Lincoln,Nebraska_Grassland_Lincoln_Wagon_Train_WMA 10/12/2021,26,40.625956,-96.588429,America/Chicago,2021,2,0.0769230769230769
Lincoln,Nebraska_Grassland_Lincoln_Tierra_Park 10/15/2021,21,40.767226,-96.679858,America/Chicago,2021,6,0.285714285714286
Lincoln,Nebraska_Grassland_Lincoln_Pine_Lake 10/10/2021,24,40.744771,-96.636253,America/Chicago,2021,62,2.58333333333333
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC0010,23,41.844846,-74.000534,America/New_York,2021,3,0.130434782608696
Lincoln,Nebraska_Grassland_Lincoln_Pawnee_Lake_WMA 10/12/2021,26,40.849522,-96.864292,America/Chicago,2021,2,0.0769230769230769
Lincoln,Nebraska_Grassland_Lincoln_Holmes_Lake 10/12/2021,1,40.778605,-96.636638,America/Chicago,2021,5,5
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC0012,17,41.838817,-74.001143,America/New_York,2021,1,0.0588235294117647
Lincoln,Nebraska_Grassland_Lincoln_East_Campus 10/15/2021,21,40.831286,-96.654866,America/Chicago,2021,2,0.0952380952380952
Lincoln,Nebraska_Grassland_Lincoln_Conestoga_Lake_WMA 10/13/2021,26,40.761067,-96.853854,America/Chicago,2021,3,0.115384615384615
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC002,22,41.838594,-73.984247,America/New_York,2021,3,0.136363636363636
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC003,23,41.837196,-73.989418,America/New_York,2021,3,0.130434782608696
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC004,23,41.833905,-74.002981,America/New_York,2021,2,0.0869565217391304
Gettysburg,PA_Forest_Gettysburg_College_21_09 09/13/2021,50,39.82164,-77.22323,America/New_York,2021,2,0.04
Lincoln,Nebraska_Grassland_Lincoln_Branched_Oak_WMA 10/12/2021,26,40.972441,-96.907039,America/Chicago,2021,2,0.0769230769230769
Lincoln,Nebraska_Grassland_Lincoln_Bowling_Lake 10/14/2021,21,40.868064,-96.783299,America/Chicago,2021,3,0.142857142857143
ARNWR,NC_Wetland_ARNWR_21_dep_6,36,35.82808296,-75.88708721,America/New_York,2021,2,0.0555555555555556
ARNWR,NC_Wetland_ARNWR_21_dep_22,36,35.81886654,-75.94220281,America/New_York,2021,2,0.0555555555555556
SoEights,SC_Forest_SoEights_21_loc_02,62,34.81076,-80.15944,America/New_York,2021,19,0.306451612903226
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC005,23,41.838488,-74.00746,America/New_York,2021,5,0.217391304347826
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC006,21,41.835244,-73.973871,America/New_York,2021,4,0.19047619047619
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC007,21,41.833183,-73.978886,America/New_York,2021,3,0.142857142857143
SREL,SC_Forest_SREL_21_dep_02,35,33.365471,-81.676491,America/New_York,2021,2,0.0571428571428571
Gettysburg,PA_Forest_Gettysburg_College_21_10 09/13/2021,50,39.82268616,-77.2202339,America/New_York,2021,1,0.02
Mianus,NY_Forest_Mianus_River_Gorge_21_loc19 09/30/2021,43,41.17301,-73.62816,America/New_York,2021,5,0.116279069767442
Mianus,NY_Forest_Mianus_River_Gorge_21_loc05 09/30/2021,41,41.17757,-73.61967,America/New_York,2021,13,0.317073170731707
Mianus,NY_Forest_Mianus_River_Gorge_21_loc04 09/30/2021,41,41.14768,-73.61969,America/New_York,2021,12,0.292682926829268
Mianus,NY_Forest_Mianus_River_Gorge_21_loc02 09/30/2021,46,41.16982,-73.61371,America/New_York,2021,6,0.130434782608696
Mianus,NY_Forest_Mianus_River_Gorge_21_loc10 09/30/2021,28,41.19231,-73.62374,America/New_York,2021,2,0.0714285714285714
Mianus,NY_Forest_Mianus_River_Gorge_21_loc16 09/30/2021,40,41.18767,-73.62337,America/New_York,2021,1,0.025
Mianus,NY_Forest_Mianus_River_Gorge_21_loc11 09/30/2021,41,41.16487,-73.63321,America/New_York,2021,7,0.170731707317073
Mianus,NY_Forest_Mianus_River_Gorge_21_loc03 09/30/2021,41,41.17079,-73.62241,America/New_York,2021,1,0.024390243902439
Mianus,NY_Forest_Mianus_River_Gorge_21_loc15 09/30/2021,41,41.16869,-73.61995,America/New_York,2021,3,0.0731707317073171
Mianus,NY_Forest_Mianus_River_Gorge_21_loc01 09/30/2021,40,41.18661,-73.62003,America/New_York,2021,2,0.05
ScenicHudson,NY_Forest_Wolf_21_dep2_SHRC008,23,41.839505,-73.991187,America/New_York,2021,3,0.130434782608696
ARNWR,NC_Wetland_ARNWR_21_dep_5,36,35.82585159,-75.89602719,America/New_York,2021,16,0.444444444444444
Freeman,TX_Grassland_Freeman_Center_loc11 09/09/2021,49,29.94116667,-98.00458333,America/Chicago,2021,2,0.0408163265306122
Selman,OK_Prairie_Selman_21_loc_05 08/28/2021,28,36.681736,-99.283061,America/Chicago,2021,1,0.0357142857142857
Hill,NC_Forest_Hill_21_Dep_18,49,36.214173,-78.88136437,America/New_York,2021,44,0.897959183673469
SoEights,SC_Forest_SoEights_21_loc_03,62,34.80763,-80.16324,America/New_York,2021,14,0.225806451612903
SREL,SC_Forest_SREL_21_dep_03,35,33.367917,-81.676452,America/New_York,2021,2,0.0571428571428571
Bartlett,NH_Forest_Bartlett_dep_01 07/20/2021,61,44.0641501,-71.2803394,America/New_York,2021,1,0.0163934426229508
Baggs,Baggs_Wild_Grasslands_21_dep_10,57,41.25634,-107.64667,America/Denver,2021,2,0.0350877192982456
Darracq,KY_Forest_Darracq_21_dep_12,43,36.74118,-88.8293,America/Chicago,2021,2,0.0465116279069767
Darracq,KY_Forest_Darracq_21_dep_03,42,36.73175,-88.88087,America/Chicago,2021,2,0.0476190476190476
Umstead,NC_Forest_Umstead_21_Dep_15 09/11/2021,27,35.849294,-78.771308,America/New_York,2021,2,0.0740740740740741
Umstead,NC_Forest_Umstead_21_Dep_21,27,35.851875,-78.767892,America/New_York,2021,2,0.0740740740740741
Umstead,NC_Umstead_Forest_21_dep_odd_25,27,35.854612,-78.76772,America/New_York,2021,3,0.111111111111111
Umstead,NC_Umstead_Forest_21_dep_43,27,35.856893,-78.767479,America/New_York,2021,2,0.0740740740740741
Umstead,NC_Forest_Umstead_21_Dep_19,27,35.852172,-78.774972,America/New_York,2021,2,0.0740740740740741
Umstead,NC_Forest_Umstead_21_dep_29,56,35.856837,-78.734695,America/New_York,2021,0,0
Umstead,NC_Forest_Umstead_21_dep_39,56,35.854836,-78.7441,America/New_York,2021,0,0
Umstead,NC_Forest_Umstead_21_dep_31,56,35.857439,-78.740862,America/New_York,2021,1,0.0178571428571429
Umstead,NC_Forest_Umstead_21_dep_27,56,35.855455,-78.743064,America/New_York,2021,0,0
Umstead,NC_Forest_Umstead_21_dep_N1,28,35.835005,-78.754503,America/New_York,2021,1,0.0357142857142857
Umstead,NC_Forest_Umstead_21_dep_N2,28,35.834653,-78.757545,America/New_York,2021,1,0.0357142857142857
Umstead,NC_Forest_Umstead_21_dep_6,28,35.833142,-78.750595,America/New_York,2021,2,0.0714285714285714
Umstead,NC_Forest_Umstead_21_dep_46,28,35.837442,-78.751555,America/New_York,2021,0,0
SoEights,SC_Forest_21_SoEights_loc_04 09/05/2021,62,34.80404,-80.16223,America/New_York,2021,5,0.0806451612903226
Baggs,Baggs_Wild_Grasslands_21_dep_01,57,41.25946,-107.64845,America/Denver,2021,3,0.0526315789473684
G3Ranch,OH_Forest_G_Cubed_Ranch_21_06 09/03/2021,43,40.016191,-81.115419,America/New_York,2021,8,0.186046511627907
Umstead,NC_Umstead_Forest_21_dep_26,32,35.854344,-78.764514,America/New_York,2021,2,0.0625
SLC,UT_Urban_SLC_21_dep_07,78,40.8074,-111.93739,America/Denver,2021,5,0.0641025641025641
RiverTrail,MT_Forest_RiverTrail_21_dep_06,35,48.40762,-114.46616,America/Denver,2021,1,0.0285714285714286
Cheatham,TN_Forest_Cheatham_loc_05,31,36.19225,-87.11201,America/Chicago,2021,1,0.032258064516129
Cheatham,TN_Forest_Cheatham_loc_06,28,36.19839,-87.11258,America/Chicago,2021,2,0.0714285714285714
Cheatham,TN_Forest_Cheatham_loc_07,28,36.20152,-87.10607,America/Chicago,2021,1,0.0357142857142857
Hill,NC_Forest_Hill_21_Dep_12,31,36.20711284,-78.86934666,America/New_York,2021,1,0.032258064516129
Mianus,NY_Forest_Mianus_River_Gorge_21_loc06 10/01/2021,40,41.17289,-73.62184,America/New_York,2021,1,0.025
Mianus,NY_Forest_Mianus_River_Gorge_21_loc07 10/04/2021,37,41.16276,-73.61828,America/New_York,2021,29,0.783783783783784
Umstead,NC_Umstead_Forest_21_dep_22,32,35.852281,-78.764478,America/New_York,2021,2,0.0625
Mianus,NY_Forest_Mianus_River_Gorge_21_loc08 10/04/2021,37,41.16117,-73.62077,America/New_York,2021,1,0.027027027027027
Mianus,NY_Forest_Mianus_River_Gorge_21_loc09 10/06/2021,35,41.17997,-73.6209,America/New_York,2021,9,0.257142857142857
Mianus,NY_Forest_Mianus_River_Gorge_21_loc12 09/30/2021,41,41.16154,-73.63436,America/New_York,2021,3,0.0731707317073171
Mianus,NY_Forest_Mianus_River_Gorge_21_loc13 10/04/2021,37,41.16464,-73.625470000000007,America/New_York,2021,8,0.216216216216216
Tufts,MA_Forest_Tufts_dep_02,50,42.24364,-71.678277,America/New_York,2021,4,0.08
Hill,NC_Forest_Hill_21_Dep_7,49,36.20883737,-78.88362941,America/New_York,2021,40,0.816326530612245
SoEights,SC_Forest_SoEights_21_loc_05 09/05/2021,62,34.80152,-80.16264,America/New_York,2021,32,0.516129032258065
Cheatham,TN_Forest_Cheatham_loc_08,28,36.19378,-87.10324,America/Chicago,2021,0,0
Cheatham,TN_Forest_Cheatham_loc_09,31,36.19874,-87.1034,America/Chicago,2021,1,0.032258064516129
HustonBrumbaugh,OH_Forest_Huston-Brumbaugh Nature Center_21_loc_05 09/30/2021,32,40.81937,-81.09263,America/New_York,2021,7,0.21875
Tufts,MA_Forest_Tufts_21_dep_11,10,42.23312,-71.68535,America/New_York,2021,2,0.2
PaulSmiths,NY_Forest_Paul_Smiths_College_21_001 09/25/21,34,44.455337,-74.201289,America/New_York,2021,3,0.0882352941176471
PaulSmiths,NY_Forest_Paul_Smiths_College_21_02 09/07/2021,52,44.45533,-74.198784,America/New_York,2021,2,0.0384615384615385
HustonBrumbaugh,OH_Forest_Huston-Brumbaugh Nature Center_21_loc_04 09/30/2021,32,40.81926,-81.09647,America/New_York,2021,4,0.125
PaulSmiths,NY_Forest_Paul_Smiths_College_21_03 09/07/2021,52,44.455999,-74.198854,America/New_York,2021,2,0.0384615384615385
PaulSmiths,NY_Forest_Paul_Smiths_College_21_05 09/07/2021,52,44.459327,-74.198019,America/New_York,2021,2,0.0384615384615385
SREL,SC_Forest_SREL_21_dep_05,35,33.367045,-81.684249,America/New_York,2021,2,0.0571428571428571
SREL,SC_Forest_SREL_21_dep_06,35,33.355941,-81.670458,America/New_York,2021,2,0.0571428571428571
SREL,SC_Forest_SREL_21_dep_07,35,33.361273,-81.661418,America/New_York,2021,2,0.0571428571428571
SREL,SC_Forest_SREL_21_dep_08,35,33.359561,-81.65556,America/New_York,2021,2,0.0571428571428571
SREL,SC_Forest_SREL_21_dep_09,35,33.361308,-81.645861,America/New_York,2021,2,0.0571428571428571
SREL,SC_Forest_SREL_21_dep_10,35,33.363536,-81.643029,America/New_York,2021,2,0.0571428571428571
SREL,SC_Forest_SREL_21_dep_11,35,33.369558,-81.635335,America/New_York,2021,2,0.0571428571428571
SREL,SC_Forest_SREL_21_dep_12,35,33.376302,-81.637134,America/New_York,2021,1,0.0285714285714286
SREL,SC_Forest_SREL_21_dep_13,35,33.374803,-81.634625,America/New_York,2021,2,0.0571428571428571
SREL,SC_Forest_SREL_21_dep_04,35,33.373719,-81.632657,America/New_York,2021,2,0.0571428571428571
Darracq,KY_Forest_Darracq_21_dep_01,42,36.72614,-88.86406,America/Chicago,2021,2,0.0476190476190476
USAFA,CO_GrasslandOak_USAFA_21_dep_01 08/29/2021,28,38.97333,-104.87861,America/Denver,2021,3,0.107142857142857
USAFA,CO_GrasslandOak_USAFA_21_dep_02 08/29/2021,16,38.97363,-104.88047,America/Denver,2021,1,0.0625
HustonBrumbaugh,OH_Forest_Huston-Brumbaugh Nature Center_21_loc_07 09/30/2021,32,40.827839,-81.08641,America/New_York,2021,2,0.0625
