"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","Site"
"1317","250","257","264","271","278","285","292","299","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Cottonwood_Canyon_Road_20_10_2020"
"1318","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Cottonwood_Canyon_Road_20_11_2020"
"1319","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Cottonwood_Canyon_Road_20_12_2020"
"1320","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Cottonwood_Canyon_Road_20_13_2020"
"1321","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Cottonwood_Canyon_Road_20_14_2020"
"1322","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Cottonwood_Canyon_Road_20_15_2020"
"1323","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_10_2019"
"1324","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_11_2019"
"1325","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_12_2019"
"1326","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_13_2019"
"1327","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_14_2019"
"1328","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_15_2019"
"1329","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_1_2019"
"1330","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_3_2019"
"1331","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_4_2019"
"1332","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_5_2019"
"1333","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_6_2019"
"1334","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_7_2019"
"1335","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_8_2019"
"1336","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Red_Cliffs_9_2019"
"1337","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.10_2023"
"1338","256","263","270","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.11_2023"
"1339","251","258","265","272","279","286","293","300","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.12_2023"
"1340","253","260","267","274","281","288","295","302","307",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.13_2023"
"1341","250","257","264","271","278","285","292","299","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.14_2023"
"1342","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.15_2023"
"1343","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.1_2023"
"1344","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.2_2023"
"1345","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.3_2023"
"1346","251","258","265","272","279","286","293","300","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.4_2023"
"1347","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.5_2023"
"1348","249","256","263","270","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.6_2023"
"1349","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.7_2023"
"1350","249","256","263","270","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.8_2023"
"1351","248","255","262","269","276","283","290","297","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Desert_Wild_CottonwoodCanyon_23.9_2023"
"1352","229","236","243","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_01_2021"
"1353","277","284","291","298","305","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_02_2021"
"1354","264","271","278","285","292","299","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_03_2021"
"1355","264","271","278","285","292","299","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_04_2021"
"1356","264","271","278","285","292","299","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_05_2021"
"1357","264","271","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_06_2021"
"1358","264","271","278","285","292","299","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_07_2021"
"1359","264","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_08_2021"
"1360","264","271","278","285","292","299","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_09_2021"
"1361","265","272","279","286","293","300","307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_10_2021"
"1362","230","237","244","251","258","265","272","279","286","293","300","307",NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_12_2021"
"1363","257","264","271","278","285","292","299","306","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_13_2021"
"1364","235","242","249","256","263","270","277","284","291","298","305","311",NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_01_2022"
"1365","235","242","249","256","263","270","277","284","291","298","305","311",NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_02_2022"
"1366","235","242","249","256","263","270","277","282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_03_2022"
"1367","235","242","249","256","263","270","277","282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_04_2022"
"1368","235","242","249","256","263","270","277","282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_05_2022"
"1369","235","242","249","256","263","270","277","284","291","298","305","311",NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_06_2022"
"1370","277","284","291","298","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_07_2022"
"1371","277","284","291","298","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_08_2022"
"1372","277","284","291","298","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_09_2022"
"1373","277","284","291","298","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_10_2022"
"1374","277","284","291","298","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_11_2022"
"1375","238","245","252","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_12_2022"
"1376","264","271","278","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_13_2022"
"1377","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_01_2023"
"1378","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_02_2023"
"1379","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_03_2023"
"1380","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_04_2023"
"1381","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_05_2023"
"1382","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_06_2023"
"1383","256","263","270","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_07_2023"
"1384","256","263","270","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_08_2023"
"1385","256","263","270","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_09_2023"
"1386","256","263","270","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_10_2023"
"1387","256","263","270","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_11_2023"
"1388","229","236","243","250","257","264","271","278","285","292",NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_12_2023"
"1389","230","237","244","251","258","265","272","279","286","292",NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_13_2023"
"1390","234","241","248","255","262","269","276","283","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_14_2023"
"1391","248","255","262","269","276","283","290","297","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_15_2023"
"1392","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera 6_2023"
"1393","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera 7_2023"
"1394","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera 8_2023"
"1395","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera 9_2023"
"1396","272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera01_A_2023"
"1397","304","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera01_D_2023"
"1398","314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera01_E_2023"
"1399","258","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera10_A_2023"
"1400","268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera10_B_2023"
"1401","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera10_C_2023"
"1402","294","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera10_E_2023"
"1403","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera10_F_2023"
"1404","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera10_G_2023"
"1405","251","256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera2_A_2023"
"1406","273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera2_B_2023"
"1407","287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera2_D2_2023"
"1408","295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera2_D_2023"
"1409","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera2_E_2023"
"1410","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera2_F_2023"
"1411","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera2_G_2023"
"1412","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera3_A_2023"
"1413","268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera3_B_2023"
"1414","273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera3_C_2023"
"1415","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera3_D_2023"
"1416","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera3_F_2023"
"1417","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera3_G_2023"
"1418","273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera4_B_2023"
"1419","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera4_D2_2023"
"1420","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera4_D_2023"
"1421","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera4_E_2023"
"1422","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera4_F_2023"
"1423","316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera4_G_2023"
"1424","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera5_A_2023"
"1425","255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera5_B_2023"
"1426","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera5_C_2023"
"1427","273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera5_E_2023"
"1428","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera5_G_2023"
"1429","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera5_H_2023"
"1430","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera5_I_2023"
"1431","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera6_A_2023"
"1432","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera6_B_2023"
"1433","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera6_C_2023"
"1434","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera6_D2_2023"
"1435","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera6_F_2023"
"1436","252","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera7_A_2023"
"1437","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera7_B_2023"
"1438","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera7_C_2023"
"1439","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera7_D_2023"
"1440","287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera7_E_2023"
"1441","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera7_F_2023"
"1442","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera7_G_2023"
"1443","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera7_H2_2023"
"1444","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera8_A_2023"
"1445","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera8_B_2023"
"1446","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera8_C_2023"
"1447","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera8_D_2023"
"1448","294","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera8_E_2023"
"1449","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera8_F_2023"
"1450","305","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera8_G_2023"
"1451","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera9_B_2023"
"1452","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera9_C_2023"
"1453","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera9_D_2023"
"1454","287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera9_E_2023"
"1455","294","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera9_F2_2023"
"1456","305","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerPreserve_Camera9_H_2023"
"1457","286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_SwanerReserve_Camera4_10/11-18_2023"
"1458","287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_Swanerpreserve_Camera10_D_2023"
"1459","287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_Swanerpreserve_Camera2_C_2023"
"1460","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_Swanerpreserve_Camera4_C_2023"
"1461","266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland_Swanerpreserve_Camera5_D_2023"
"1462","294","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Grassland__SwanerPreserve_Camera6_D_2023"
"1463","286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_SwanerPreserve_Camera01_B_2023"
"1464","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_01_2021"
"1465","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_02_2021"
"1466","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_03_2021"
"1467","257","264","271","278","285","292","299","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_04_2021"
"1468","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_05_2021"
"1469","257","264","271","278","285","292","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_06_2021"
"1470","232","239","246","253","260","267","274","281","288","295","302","307",NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_07_2021"
"1471","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_08_2021"
"1472","244","251","258","265","272","279","286","293","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Urban_SLC_21_dep_09_2021"
"1473","242","249","256","263","270","277","284","291","298","304",NA,NA,NA,NA,NA,NA,NA,NA,"WA_East Olympic_40 08/27/2023_2023"
"1474","246","253","260","267","274","281","288","295","302","309",NA,NA,NA,NA,NA,NA,NA,NA,"WA_EastOlympic_05 08/31/2023_2023"
"1475","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_EastOlympic_14 08/31/2023_2023"
"1476","243","250","257","264","271","278","285","292","299","306","313","320",NA,NA,NA,NA,NA,NA,"WA_EastOlympic_18 08/28/2023_2023"
"1477","243","250","257","264","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_EastOlympic_64 08/28/2023_2023"
"1478","246","253","260","267","274","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_EastOlympic_23 08/31/2023_2023"
"1479","246","253","260","267","273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_EastOlympic_76 08/31/2023_2023"
"1480","245","252","259","266","273","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_EastOlympic_83 08/30/2023_2023"
"1481","239","246","253","260","267","274","281","288","295","302",NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_EastOlympic_OP_97 08/30/2023_2023"
"1482","230","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_Elwha_22_dep_01_2022"
"1483","230","237","244","251","258","265","272","279","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_Elwha_22_dep_02_2022"
"1484","223","230","237","244","251","258","265","272","279","284",NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_Elwha_22_dep_03_2022"
"1485","233","240","247","254","261","268","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_Elwha_22_dep_04_2022"
"1486","220","227","234","241","248","255","262","269","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_Elwha_22_dep_05_2022"
"1487","218","225","232","239","246","253","260","267","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_Elwha_22_dep_06_2022"
"1488","223","230","237","244","251","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_Elwha_22_dep_07_2022"
"1489","218","225","232","239","246","253","260","267","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Forest_Elwha_22_dep_08_2022"
